#File	PNG-Size	WebP-Size	WebP-DSSIM	JPEG-Size	JPEG-DSSIM	JPEG-Quality
icons/1QRBn3ogIv4LMuhtuATcmsb7ihh-49xglcPz3vfVlyI-4lvsWo34ply8U8fzPZDsOfUp.png	10489	3094	0.0868	5063	0.0919	90
icons/wkNkmmX1VkEmNOxVjpzOiHxAZm0jmlklPUxDvfkWdB5eyUEFV-IcN_wgX8IK9Bkhxg.png	19985	3524	0.0307	4901	0.0362	90
icons/Tx80Zw3CAAva-AMNGXmEFJCeBP4cqVzWeBJEIrS9BUogQlc8Kuc9zU4qq6zpCPkHqQ.png	20227	3292	0.0627	5671	0.0646	85
icons/9Otkbx4zKXFDlGuF89XvYm7xSnv9nR6_ThBc9hCOAtPMY9jyGJ2nNK0W6RT-6jYTPA.png	27879	1732	0.0908	3305	0.0789	81
icons/qUr7Cs5GtuYltGDo6SNf6zqlTfXNIhpjGfC0o20sSj5V7ydoZUuQRyJe95OCCBL8mC8C.png	21859	2580	0.1474	4527	0.1529	85
icons/igg2fS3gQngL2snRLKmNiKY2pvibTveXtDI4WayymOOSBiLbcUw4KgJF6HC6Eu-tVgE.png	27592	2500	0.1043	4486	0.1025	82
icons/PW4HQjFD5SLPH4aBcDt0RItS_q3pOevRbOMoAR6Hu5P4Bfxx5SP7VRL6Zgt_1Cu8KQ.png	11422	2870	0.0299	6068	0.0332	90
icons/5OXvv6qB2NoDtOKQWJsQQrdXJFWgnCasJQZ0wGwUvbM98Wn33S6-R9MgBwBsaTgmEQ0.png	7918	4492	0.0594	9006	0.069	98
icons/MOhzPxzxn6Lbu_I6GPdS0lqPIUOOaaBPphq2vI-0JoU0kWCHs55teGBFozI6t1uRww.png	17801	2482	0.0863	4796	0.0941	85
icons/YKqYD5Oz2Q6-tMF7X23rFDOIN7rKg4p79xb6smZjFL0m618b9U8IXRS956FG8KJbzA.png	21737	2354	0.1292	4590	0.131	85
icons/4AVP5HoInHjFoWJ646qnjPPXCIXg9i7H3iA0AYWy12dtrn905YmrOp7xZVkq5UiGwSk.png	11014	2432	0.0791	5572	0.0811	90
icons/Spscemta932LVp7St3HYA68LaMDdvHHbc2DDZjdLVEtj-ISd2lYUP1aTE8nCPgc9A5Tr.png	20822	3366	0.0993	6890	0.0941	90
icons/QuBtQkNKyRKNPrvQv19nzQN-wfWDSTzn-hlgJF5zQZbZ1rbklaZ7E-MvjBeoxX06qPg.png	21914	3650	0.0898	7267	0.086	90
icons/ocp7nN_adNUhlAE7iI-_Ax9TBKnsArK_Ay853BSHwLzoKoQpyYURHL1uZgkFGph68JfH.png	26785	5138	0.0706	7938	0.0641	90
icons/HkNTeZIpN6YAePYIFp6IaKBE6kaMp_uXo4cde6HVwRYItLwMAN3rATD7AiMw6OpTEjwl.png	20896	3722	0.0938	7126	0.0883	90
icons/5P7_iTOeDt1q_jmjSQn4jEqL48yvD2x4UdOpwQR5U-1gbL2TPNgJO_VbxUPzXruYjIm0.png	6348	1244	0.055	3223	0.0593	90
icons/rC5jQr-xrcxOY_V4nRzZ378bYY6X40H0QfXEFsMSbA-aZ9S4p5wSPocZUYOb-fFBEw.png	8993	2772	0.0229	5475	0.022	95
icons/tQQ9uRoA_K_WiLx-1mroI7dVWKhLBgMkj_aj6lBufLcRcf1ATI2fg7pLwttpXeCvrA.png	9574	2546	0.0308	4112	0.0318	95
icons/69ZaLYBkgPYjBXnZfMt4MzxlzDcbkpT-f2D1htH4xpbycdQdvFN8Bm4YwmDqKTLG8Q.png	7593	4848	0.0149	8413	0.023	97
icons/_oXrVIjJJMiZUjAIIXlXZkyMYDHM17QElR5GZfPKdEW8EKT-xZPYusTpoEElHEGu8b_M.png	9063	3034	0.035	4831	0.0395	90
icons/5tTNniXdTFkOci9E73TG7QOJ5D4iGf1mHPudJtU4j3cbIXL9OHOW7M9WrmQKaqZKrZ8.png	6939	886	0.0282	2746	0.0227	90
icons/oHUsT6_gNS_p7yCfxgxLASnD419KvpwT2L3fhp8sCfxY1JwaG8NeayQi840j_XZu_bw.png	34258	3764	0.137	5832	0.1286	85
icons/m3JgmTWwiKA-ei90h8Echa8COhcAMYrTj6BFvOjgGwywDWrgKpb7Sw6mgw12POjcUA.png	21079	4098	0.0867	7512	0.0833	90
icons/x_hsXmtopcR89pHhGYDDcUnWVzdbIR4BrCQozzu2gL_sfgn8X0wl3Vr4VfapycDRpPk.png	32516	10654	0.076	13042	0.0831	95
icons/EO7zNcI5OZ2ocOhHSwRtLUFu4vc_fGB88OUtwztOfCNKo9NRqQsODL1sCM3KPYhY0ZQ.png	20750	3164	0.0618	5880	0.0687	90
icons/sCUFqvd6y2DPtc_kGL7Dd_b4QFNHCk3-HGK71Rg2NkvGVsFFJ19jz7yOGZRSo5R2S2Y.png	33597	6730	0.1735	7831	0.1754	87
icons/UKLynyE8-b-5x-m828TSyszxsZV_1LygmKDhl0bcq-YEk8KP-5qfpwPl2-8fiYkt6A.png	13881	2344	0.115	5249	0.1183	85
icons/sDwfgRscS_uOrMo9wCDPu6NXH-KGrfGDJ49XoZaOdrySeEivaRN3M7W55mpLeF_eGWY.png	27135	4942	0.1536	9492	0.1481	90
icons/OzI9bNMp74BMEtoh0OhHXc53Y80veQKGUfyoWVKZoCSCLy9NBWlP1NMa04UMWKzQMSg.png	28526	5216	0.2301	8734	0.2398	87
icons/zGxF-bf90Pk1gUakD9MjqeVdHyjnPJL19Td8H28k_Z8Hajx-NCfTxeER6o6nuJln_LQ.png	34363	5012	0.236	8097	0.2334	87
icons/civA-6BGqM9Xv3KnEeXRQTLOZas-OF1O6d4GcTGE8Rot8hEU1PFrDrUNgrnRfGc2KHk.png	13326	3104	0.0701	6776	0.0681	90
icons/7S0Zu_Se3sN7rFQ8RLHQ07q_LOPnqjGb5HiNmcN06grdQJWKq0vVlKj0F2JYj8Z0RuQ.png	26776	3608	0.0909	7228	0.0838	90
icons/Q6fwenB29Lh9gsZQvf0QlK0ZK-67_4QdXgXb5YnxeJ6hAO4Y526u4I2R0XtU3iqGs5A.png	15851	2654	0.0506	6734	0.0557	90
icons/Fzg7nYFL3F8ZsN_eLnc2IILdaK43XCG4KKZ4Os6T7ktl5WwhOhGUwtlmuGPRVMfqZbg.png	13304	4470	0.0488	4539	0.0397	90
icons/-K9KUwZxipDLpOIYVgYnMvZcm5AJqjyX6IKBsCP3t6L7vcFfWM9uLxha2KzfIrRMjw.png	27729	2858	0.0388	5006	0.034	85
icons/IfhPmue8qeLIqAY4zQwbxon8whK2m_Tq9XlE-u7BxLb7nUXlFD1HL_U3nKCCe1-kils.png	5853	2940	0.0079	2336	0.0141	90
icons/4i7Oeycp0L4eaoxV_ahYhFjNFQqNiX4J2sS4VOVwHOQPWeYgAdlUcpuvG0aqqoB-jrdJ.png	9853	2620	0.0577	5280	0.0596	90
icons/rs0rm5s_U1YicPN_uReVmsSH2TicTaEX40rRkgkH0Y8sjFKGajocPOTjBtSMDiN-5ic.png	13543	2754	0.0139	5939	0.0118	90
icons/kk3spJtOZiviMPbkoLNlBz-c77QklobHc3FQOxEs4PyzfZgFertkrHKANLSAqRoCIOM.png	27166	3868	0.1906	7617	0.1936	87
icons/gEBOdhaK-_R-VPaOXxnTatSp9CMMRqAd_rTh_urbMaG421LjVzp4Bj8bSKMMyQBexP8.png	5068	1126	0.0189	2878	0.0174	90
icons/NyPB3xt6WpiOLQI8CI3BrCzKPB9EZaWAMUxq6Haw0IzbBCLe8qbBoTLbrUwjl6G9Vqs.png	21545	3664	0.191	7671	0.1862	90
icons/9FQ2YprYbSZp6BRlDRPIUyZpjFK9DK1ajhuUBsWd6fJclATJW75jAHxKJmvp6UwOPKI.png	14376	1124	0.0568	3597	0.054	90
icons/w_CbeLvz5-9SKHpi7fdHZRVnmlNGaZ_3K9-pE7GwDrJXtGHuIwQQ7PjtX8f9mt2_c1I.png	10613	4586	0.0594	12569	0.0724	99
icons/PlxqSt1M1VqRYPt0yS05JV68_gLjnP9cBI95OheS83fU_XpKhnmPS4FuVNyewUWgn7U.png	19456	4996	0.0572	4701	0.0584	90
icons/jWiBczY6gw3yFmjYwBjp8hOwpgm6ulCDnTW-cDtqrsWm_-buBBgc29h5A9e2FFYsGR0.png	12826	3138	0.0368	6369	0.0366	90
icons/LgmS4Zig4tJHOP1OAu0rFS_etlQsWoPCN2fS4gchO82oaY9chX1N4E9r8-njYOyF0qw.png	31897	3832	0.288	5939	0.2914	83
icons/vSov9zx7jmgXnvLoLpa9nQCBOnjYaGtSdimJVN6B5PGiSwICY0zTyQNeFKC1T-HtQ2o.png	22420	2176	0.0814	5265	0.0801	90
icons/4TGSbPeJ5BIk5SV4LeBSuwDPGAk8WHoSk9ylsJoZwy81_xZZSaMwegckMST2YWok0Bhb.png	17368	1078	0.0664	3255	0.0589	90
icons/510iNsDFrNIGbusaH83DEtdRyYFviq6z7FTsgOUAm6aZoTCMF3rC9M3tOVpjhIqZmUib.png	21221	4194	0.1996	8810	0.195	92
icons/3S39jHKm5Yc76kWmsLMRJS6k6qCUiEVL2aOZN23DlvHb2AhiQ5ANl1sMV_E_V2hMhEQ.png	22651	3108	0.0778	5173	0.0704	90
icons/2MUxAJjWRW4x5BTWn_0v4JSTkEkCeqqPOC4JizKr97Pj6nibQ35HoUQMRKdJxkdCe9xM.png	36003	4062	0.1653	7017	0.1655	87
icons/FvDEYytUnMm6Ju_4dagu1cRihCLzY1KicmThrEfuL7j23GIgGABGFQPPrI-Mlho5AAc.png	12509	3156	0.0959	7395	0.1034	90
icons/x89sy10Qq-jphQt0JfriLQtjjV_4nWcz3YVVuh_rKfZfqfX_-TbEh_RIu0qp27YhUh0.png	27375	3780	0.0853	6267	0.092	85
icons/2pNaJS1St39M6p2b7flrZs3QsSW542xqPKVPcxJ4hbWjdHyjIg0Zxf0Yg5EyIjachmM.png	23178	2988	0.0624	5770	0.0557	85
icons/Qg6Lm-PozPEY10hke9eWzSpIK7qFLFIIKV3H24suz9A9-6rXFTn6hHWnYFd5yIoUv7k.png	20772	4068	0.0772	6700	0.0862	90
icons/Ia4onGIRt2XyrjFr3jPWVQhFoTyH9Ci3oa3-urYYvWvFJZD_281sSFR22pdxTIV42zs.png	25173	5132	0.1126	8109	0.116	85
icons/Rxl2OKqSnMCzK0mdZHY5W39jQe0y63xoIR05VnxA1cC7I9LhhQUtdBx0i395hab011w.png	5085	1010	0.028	2312	0.0271	90
icons/f4z29rxXMF3_UNWfsqQYFcM6KsOw5Fl6DfVKK526sB9rJ3rq7y-g6YSeKVPaG-1Q9A.png	9012	1810	0.0095	2310	0.0054	90
icons/iX7VKTMAYpgNdk4t0Nh3swVSBzaTHw1OhlJ3Ogt4kwN-7cc4TkrJjWHJLRVzHlB20xpb.png	26623	4622	0.2135	6780	0.2179	82
icons/zSDzvFLvnuX63JeB1koQ20ob-UwsGraQFivUPBb2tz99GPQ93nUDiYrLx10YLtrFPT4.png	6389	994	0.0408	2659	0.041	90
icons/BX2XK8dZ8aHqePwPqC-H6uti5etvsVzTD6MdaTo8O5ka-BfqT7c8C0YDxmRpMy8cTQ.png	18166	2380	0.014	4778	0.0069	90
icons/eEbpuDIvXb9KFdkFxYRfTJo8etuEyT84xsKJ6EDBOW7b74TjkVCZepKe3OJHpuo5dHE.png	11846	3294	0.0469	5999	0.0538	90
icons/np9TlY0w7EMYfvmKsYIJnQ6RTygtdIFe_Bg8B26YvB-lPxn2SPeEFHRqT3rIEOgq2Sk.png	6571	1318	0.0067	4682	0.1085	99
icons/B5lV0C5dUho3xNDTtAyVITYIhec7SbhTQ0rkIXTvsy2parll20RXmyiQIITv3R8_Bds.png	5827	2418	0.0496	3972	0.0559	90
icons/k-ONg5UA1WFP_B5IP4EF44MgiPGKHa_f_dYnEcxRoXAVz_wIpwkV7C1v0Zjfb_Hi1p8.png	16453	5086	0.0458	8570	0.0543	97
icons/4qbkjW9ManUF8wJbiCqCZgH85v1idz5C1GJQTe1sc8hDN8K5pOqDTroAJpCbBWmCmw8y.png	14201	1802	0.0554	4985	0.0517	90
icons/DwTHVmjTSBnC-yNsyaHHqDP4Ng9wg1yasorvBVF_eNbLT0nMCymKMw-eSjXKRCH3De8.png	8504	1794	0.0393	5837	0.0393	95
icons/ADR_YEa5uCmSzVZPxAt84Esk8fjvklhgu3tKmqQVzBHzk3muOYHxj-ZZR7g4ak81pF0.png	29234	2672	0.0913	4986	0.0894	85
icons/vVXxX_4hC_cIVYdM96Vqv1iMBiJvIH1fAZxg5ISxUafXVURjKkLSYqqYrOQhksJbOEk.png	22354	3470	0.1055	6474	0.1111	87
icons/S8VGFrUxTgC_4MKAgBDWMOBd_nhfB5DA8kEeyQRoRjkPFh3FeHJTtOktiZFWEOVclAU.png	6724	1828	0.0479	4858	0.0474	90
icons/ve3e0WvH4O-rbe-xnnpQ3hqvA_M4yk-HezV6AdN-yiIzizF2n3pQl_G_w4oCIGLD4Zs.png	13977	2232	0.0578	4375	0.0535	90
icons/-MDKkPa50oJnlKxBtiTd5HelR_0p1SV8Sp26IGSAn6ohdB4LP7mRZHfc4EkClyBwPD4.png	28171	2644	0.0791	4800	0.0795	85
icons/gTPg1jLE8OYJI1yryUJf02MivHkCRoRqtyQdeR8Tycuy20bdCusdjum8n4fDv9EpuQ.png	26732	4244	0.1564	7172	0.163	87
icons/HUSh5p1ZnxllCEubSjHJqJfhzosAm0CzQFHWsoPUGoPvMfKmaqIS7ESvT0LUNtL0EiXd.png	14808	2810	0.0127	4169	0.0131	90
icons/rQauKfa66ag01opjmEpVlkAdCcitqDTzrFEAL4YwRt-7RAGelSYNZ3hyzl8nLtrvfh-A.png	25612	4080	0.2878	6668	0.2878	85
icons/H-AdBJbZ0rRrixRbu9LHi2V6aeylHPiPXRvFFobbXtU7LYVfqCOKJbF5Le5wK4TtUg.png	9962	2580	0.0312	5869	0.0294	95
icons/ZBwe7VQeqGqyS2Swle3-3axVjnMbJQx_-ArQvwjE83IJa1LHyDThp95UhcmgnccTMDSt.png	17484	3318	0.0513	4441	0.0499	90
icons/yY_YJHgXT-aGei_l4EHHKA7rmgG-bd3n-84fcFi4p8zCHGWt5-VD5IaH7T0HP56Y7g4.png	14053	3078	0.0665	6739	0.0741	90
icons/tCKUSYyrfxabN7_j3XtfRcbcpdYaWqA3-gIRhu24-NC6Cl0f9r04HLZ_mfTtFAV_X9Q.png	4933	1490	0.0932	4493	0.0982	90
icons/wK0MUV5u412n7XxhYat86L4M4sMNZHOoDZ0tubWsKPGe5ozV4m-ke_Yb3s9wa48IuA.png	26295	1592	0.0679	3105	0.0583	81
icons/5ChnOI7u_yabPy8nxjwwWAj5LHkhrc7Cg_BBBbgUpYGRPrrMOHAyuGMIKCZ-Gi6sYBea.png	24996	3678	0.1021	6015	0.1065	85
icons/Ezjj9_e91MEGvujziCfCfEpapsoByGiayHbeDwWlARI4mlj4jA2F-gqDzyCr1Bgp4Z9Y.png	16789	3210	0.0427	5017	0.0456	90
icons/1j1kvaRC6x9mlKsvICHv0XCznjR2SVLcs92dOHU2CfWJ-viAsUP-eHSUVPI-yWzkvOJS.png	27073	5938	0.0484	5501	0.0413	90
icons/uFDVMeyQbbgowVINsLWQZi0PcWd8CPvc_px_ymeYxuqCDgzsekvwMgX1qbTygtvyaRM.png	2946	884	0.0389	1284	0.0376	95
icons/o_PM8TJ0dPE3TXI5_sQx5PyQg0DQpolLg2f23W5DwwzFwnZ_dzVLHjgZU47hlZNIt9WG.png	14192	2264	0.0401	4203	0.0397	90
icons/ZsTRB2E17_mQJI6qVe2srFWKFtPNkC88S-4qvDfRsRWy6CMbd4hcsQY6mRQr1qs-yQg.png	9979	2780	0.1289	5142	0.1326	87
icons/soSJdsYYmhlNQHd9SlkGmf9W15uWdM7lUWWkqE4YB625trKrZJzKNLjzr0XQmZzCl4k.png	32369	4080	0.0564	6355	0.054	85
icons/56DnK-fwcn28P_pXFPES_hwqK0xR_TWhFkfSchf7R-Ghh-HN_U4BOlhP5s0BwwGOQYw.png	12100	2140	0.0577	4555	0.051	90
icons/r2LgyGANM1xwyvTWczprHlSmHTnypfn3jr6ToJzMgw0SwVQoNmVZ__VsBqufvmG0nmE.png	18062	3704	0.1156	5502	0.1075	90
icons/5bJV0f9tRmJgyGldlg4fVbO6KIem7rm0AWXYbtMM4DSui0IWbj4lsQJQxmDu2qiEIw.png	6656	1182	0.0274	3157	0.0272	90
icons/FZKkVjaHpQVTDjKeU2a93W8N1uWP1TDPzyvYxt_dMiwtAnDRlfPIMih7VijdFDeNqZ3u.png	17505	3290	0.0417	5631	0.0356	90
icons/9iKYf3Y65CpKXZ2CRBPplAdzp-XHSjQWYSf7cElpT0mV1lR-lp1OcDWZ8OSU5GBMH_4.png	10081	3436	0.011	2728	0.0184	90
icons/L3d5t-doH75pk_v7yhAoAq--VAuZpYLB5HmEDtDf_xL6Fdn9JrklPi_uvCMDB_-46dQ.png	7034	4294	0.0004	3926	0.1838	99
icons/WMpezdoCbIX1cs0WxuwSB0X5XTbRqfhEkCHEIbvVrHD6X4gPIVSO4VM2mqMIbahL2Ww.png	20115	3974	0.0693	7699	0.0639	90
icons/G8mjwm3oAPaGkhnttiuk8fO2uQaVxwzsv3OMhF6xjEyryEuq26ARUSkcqTccSOgiNIs.png	17945	3500	0.1053	6026	0.1036	85
icons/-AhvZATQ6fbrlYwvf01uuu0-uUBOEZ_Efj6AKu-TLI0g_8CWHDYKky4aqnFm6oGeCQ.png	12964	2658	0.0687	6723	0.0606	95
icons/oKx1cs_mK2F4iJFdW_K4UCrWF0NHJhrKSMPonOSSwCtaUhtkzazWrTHOXrEF31BfBTg_.png	9588	2576	0.104	6093	0.1046	90
icons/w_69ck2QnZgjcA0lcN4EpheQJeNZaQvAUGosfVt0ebz7VdIqBteCd-TiAH_oMP_5QTg.png	7366	2094	0.078	4770	0.0839	92
icons/zAy5fAgBV2WIWr8ybs6PJpiZIooOMVOhJs93VdA7M8LABFPx4wRILeq4edR7iVFbjg.png	10623	2290	0.0966	4476	0.0892	90
icons/HUiQQtUUcCs-FBsJ3em67CPXzouu5pKnA5a498hS8yMcNIqjUNAKdwuo9Dr7eeotrDk.png	16673	1712	0.0498	3126	0.0485	85
icons/BeY87j3ca6M8TG3De5Mg93phbTGzrU378gvOQAcjzZaooevehvWrJgwK6kwbb5aeG20R.png	17978	1640	0.0953	3465	0.093	82
icons/nd7Lo7wG574aIXZ9X6YnoZYX4Nz3bWCZUII6VDhKNMK68rCIQbJSRndVHzBMgsrhRA.png	13231	2748	0.0648	6420	0.0578	90
icons/jQb6Gmamr15HaNqz-PzffPwkLxQzmG8Qw58tmsSZ3K4-kevqWf8gy2NNRjWuEzThWAQ.png	9561	2362	0.054	6286	0.0451	95
icons/E3AqPFDSTjJi4QcpxnDqht7n65EEhoKYxpph3yL7zX_iIJsX5Bd8kTQ2c9CPl0klpU4b.png	14216	2376	0.0629	5416	0.055	90
icons/8QVQuBApbbQB7GuDmm39vAV74GRj7uhDUimuoTrrefMlK70MsTQW6VD7dP4RRelp-UlO.png	19696	4522	0.0533	7859	0.0489	95
icons/-zc85TDcD8gvFLCMTLlrXrKmPRl8fLKvyJEIMCFnaDzJgfBtb020YEA9PMYtLCDGxPg.png	3413	1546	0.0289	1690	0.0365	95
icons/noyG8Nmr5ydaJc5uyxmuPaqEA_0VnoZll5-gRlkbDcxHMpPPQjNBVk95curxD4mb1A.png	28021	4036	0.1793	6004	0.1804	82
icons/ygElA7D-dgfDNHa4y9OQlkT3Lfj0Ije9hl1pf8CdFdt3NtGRuBNUtPee5ZmEEhfw6w.png	11381	1568	0.0333	3278	0.0418	90
icons/nvj0n6DnQlZzEdlEg1eW-aIgz8dZLHAtwXDh-QzDtdJOnfZ_CDr0R6NoLlJxw8iuqhw.png	3014	1288	0.0109	1891	0.0265	99
icons/J3dnV_1jMa9P-MleJ0_AWrWlMLMcRQ8JPEoXuV9qpnvPBrax8Y6ZcEu9GIkpiv7JrgA.png	29911	3746	0.1604	6156	0.1687	85
icons/a5u_IESKvQYRRsC20PvOwegSIwyT_lqjQPYokyResUWbmkpAnIeRR1X0CK-Q-JBbOQU.png	10316	1230	0.0406	3519	0.0325	90
icons/SZIFlYdXXvnr28rmBjsmgAjuEl4xHLdLgW9jWaAi5LEh0IGB-71cIJSFhwhSlWwPgzA.png	10400	2054	0.0804	4837	0.0844	90
icons/xLvXtSW6hDucqGzchMFmMYvrv2qvvRSokq_RD8macaZ1fKCtoTIsy8qQnr__lPCFED4.png	12874	2154	0.0354	3645	0.028	90
icons/8hCbKBbahUp82lz3XmYC9XojHBnRO3Gpu07yqMdFCttSChuqXo1VAD4NEhWUI1pNe2g.png	24283	4484	0.0682	5432	0.0628	90
icons/gxKBgbKX4Z-kZLIUyzQl9FeinPGbLhilUoqYNfqe8zZtWv3GD8rvMCV3UZ6JtzcXqGVD.png	10404	1762	0.0283	4759	0.0366	90
icons/JAjKBVFLbyeZf9Zzw66EX8YrCxEPeibrlXBre-0sWlVknk_-W1u8uXMpEJNfjP-Nqjg.png	16545	4030	0.0361	3842	0.0303	90
icons/lndt1Yx4Fdosp3oWztBU-_BAe2VwLou00bE7Kg0hw2eA0aumYWvwol7RvjHC3e_wFw.png	34585	4548	0.2696	7204	0.2782	85
icons/IOBHoE99K06H1Bcv6ct2RcCirEfdEm3tCZQ3ipjy2d-tJ3fNjIiUHko9xcjGHIiMZmA.png	11641	1828	0.0106	2858	0.0083	90
icons/RU66j0y_Y0NXaiNA8DZy03bU80FrB_sUEhfKTu1S1wG927a7ikXtegK6u8Ey0766HLRn.png	11578	4000	0.0008	5859	0.0275	99
icons/YEnDctiv-b4Ca-bnklgQAFPrcHh-SkP6FeGfeRAH40SHSRl2AwA0HgYlMcCGoO4EWZ7o.png	6677	2620	0.1247	9996	0.1383	99
icons/U_5Ymy25tDJuFeViKPfwlSF5q8o00TcnArKnVUc6yjpiYh8jRvcGd8YbJzj2IfquQ6c.png	5743	1178	0.0238	2496	0.0193	90
icons/9GJx5_u-zSUv2HwT4YH6G4fuOI34H-pN22-M91WGafGejY5cd5Rpm9CVNdeXpjiY4dqS.png	7237	3892	0.0008	7227	0.065	99
icons/P7kFBAzbThLV4kbzqoikKBt7uMbTTnHDpCoH1HM_G66CfLTryfTMqKaFBu3liWLyCIU.png	11220	2286	0.0261	3166	0.0182	90
icons/4p_lK837j3KEQ-ztLeNe-NADyJ53IK08ZDTm7_3DVVI4Z5Y3hvaoubqSvkPevQmZ-g.png	25643	3868	0.1575	7816	0.1542	90
icons/yZu8d3sgotpl83wzzKDUZ6lUciiF1bHWfQDA8DwVfELun5RfTriSzjdIMXvRITr5Og.png	22026	4126	0.1942	7775	0.1899	90
icons/3wC258h6j6lZMaKUJi7Rjp7Ttm-1lyk8RsXvsGp8cpJdOtrjTZqYsT6TEyB18oqpY1Y.png	4101	1060	0.0378	2869	0.0399	90
icons/KOh0X93sktKJsVXVJvmz0KYDlthr4pHc8e3TlZUQBzQNoTCk1TM7n03LQXjca8BKcMU.png	25258	2212	0.0689	3925	0.0584	81
icons/t6yyX-DvijkJvi0rrxkLc_0V9rrMf1Mu03v-UlDCDIokD0VQlYkKdlZMGpl_g1SybHIf.png	33955	5596	0.171	8652	0.1663	87
icons/zaVsPAMU4hl8hlu7ibpJvKF5mDsgASUnXA_Jgxxw9HfrilzT4kXRXVJTrYUX5vwbcp4.png	16986	3768	0.0972	7420	0.0892	90
icons/DiEMpzlWyEcGQEhRl9G7FxS2xqmf-BrSIlruqDpzdmRv6A7mw7e8qyNpQWzzWG587iOX.png	23830	2300	0.0982	4793	0.09	90
icons/tCRRBudGVoBtFwmSKCdHxSRpZw2-99jVbqcco0Jd8PWTobiF5WMzGgrYrJxbbJIZXCY.png	18842	3510	0.0508	4690	0.0432	90
icons/ogUkFHHSE6VMiu9hgkTKP5MJkjFupRebyOMvW0EFVdX5hUjfbWPz6qNf8Q4_BExHkGY.png	30222	4690	0.1346	5500	0.1416	85
icons/YRLA_7xoo_-yyH9JtUj1iJbZddWYfsagWrUeO4n-WFB5kVW54RdRRYWjhOIg2Whayw.png	7301	1612	0.0974	1980	0.1069	90
icons/PiIqaCv8SMn2SegR-90Alh8M_pWHLtSR3X4NsGRzecv3rr9tCkmy13d1WJunQOmBaw.png	17851	5380	0.0577	7706	0.0668	95
icons/AwCyFdAcjvVq1h33b8VtfMlmrw4ggVUJ3hslHOCFeTXDJTMZfCUJrBUL3MRcJJfswbpM.png	10911	3340	0.029	5276	0.0337	95
icons/52UlCr-a3p95rpwXAGeCfSXbPTU9zyh0YR_M5393L_tMKQc4IBJ3Yy5PNAaQbw365APU.png	12688	3576	0.0425	5023	0.0411	90
icons/gVClEgo9kP_zdelATOP8Y_kP_n39BIgZp9K3hXraH4Pc4w5GsJEvI9pnOsnY7emlVsP6.png	12436	4334	0.0558	6103	0.0647	90
icons/LRcAgAPyo1wdkMPW0UWNgK2utzG3f61se_oh1oPJw14-rhDvM2p9bphFOh2fN6sMT5A.png	34806	5512	0.5232	8239	0.5298	84
icons/epMZVVi2a9VJ_FFv6IEb_YyPtx-femr4eRl-7MqsHYye3NydHZOWBWWomoppNNksgVV0.png	24539	2002	0.0856	4187	0.0774	85
icons/eg_-6cb5-4u06_uA2yByRYlNmE1HdPoNIQ4KXRP1lmeJWvWIoOXDzQcCiYXs__wKnw.png	14900	2832	0.0746	4431	0.0756	90
icons/wDB2xTXg70AexpMX_edmLWdziGib_eAAWOAEK8zIW1YpftTNe8yBClbCO9RdIEhqukY.png	14767	854	0.0133	2846	0.021	90
icons/umXelDRaUwazO1fa6qQ4-dTVG0arm6LknFr2e63fuN2rN1QUJXtKNIkpCmobziMHw5A.png	8203	2088	0.0342	5618	0.036	95
icons/T45wc-0RqHjIoBpNoZiG8U8Xc0nAnOCpFOBxKMiHIciUx37TyL5a3xsHy32YEl7MLw.png	26157	2920	0.0959	5099	0.0971	85
icons/QdUqJ9G3fwuaQupFXMcUB18OYVMP2Jc45LkO9ehw7r0iARag0ga813GJ8EGh1WxL0X0.png	22240	3244	0.0817	5077	0.0771	85
icons/WtW5PiyKcTwLd4DfC8iZs8ITT7Ce0LAGFma95hJK0FIOXydVI2jv0DcNETLJg_6XEwc.png	4048	1896	0.0039	2510	0.0139	97
icons/JzS4hRfmKcniLOFF8gUrdDAaBzS3kiCf0mNxl5z0_H5sY7D8f3QxcMH8yG8HK5yqAX8.png	4444	2004	0.0177	3896	0.0266	95
icons/V6nMmgUDQOAQLmbR7yBgyBH8hNEZRe9zarv1sn2s35NNj-OVqVruxQjAQZ6T0RIcMNQ.png	14236	2482	0.0783	3678	0.0745	85
icons/_RD8ZXOTxo5Coba3Q0andKhvxlenGi3mfU5R-Q3cXZVq0sIuIyv0Lv_HkKJgPdVFog0.png	13320	2538	0.0105	2896	0.0053	90
icons/U-0actDrWDw-v4x-La4sDIkhLbOrhoiOHUxCUfA86kJhW1CCZDx5Xqw-I1b1lFderwc.png	3461	850	0.0894	2250	0.0883	95
icons/psY2NDjAbQxLIwCGWySVdRdl2TbQ0_Dn1_wTkyMyTlfpy6bm6d7_SeIzkEIStV_HN6ti.png	16994	2920	0.1233	6881	0.1258	90
icons/1xYq3dWJ4jCZb40oQj-bPn3ImBjlyQY27vAvZQEnE2bXq5BxgqSklZhYWReoHaNzDA.png	11544	2068	0.0228	5925	0.7619	99
icons/xjltW_4MORO2Ue_op0HEnaM8_hypL4THLefY6K63CRIuC6jf00wCul5dyKhWeZMMqKg.png	28686	3316	0.2329	4839	0.215	81
icons/2Tv7l3mGdNNqs7eJMNfR0WELcMptqMI00hSzGjNgjvNDktGCXHzzFoyAAAZTMuVHzbvJ.png	32221	3890	0.2035	5686	0.2055	82
